,0,0,0,0,0,0,0,0,Wed,10:42:45,26,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:43,239,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:43,26,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:43,63,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:43,63,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:42,640,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:41,1452,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:38,26,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:38,291,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:38,163,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:38,104,lyon
😂,1,1,0,0,0,0,0,0,Wed,10:42:38,242,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:36,289,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:35,1997,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:34,1247,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:34,26,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:34,244,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:34,647,lyon
😂😭,2,2,0,0,0,0,0,0,Wed,10:42:33,42,lyon
☺️,1,1,0,0,0,0,0,0,Wed,10:42:33,732,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:32,900,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:31,40,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:31,83,lyon
😂😔,2,2,0,0,0,0,0,0,Wed,10:42:30,167,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:30,434,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:30,399,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:30,5709,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:30,83,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:29,7674,lyon
😍,1,1,0,0,0,0,0,0,Wed,10:42:29,474,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:29,302,lyon
😂,1,1,0,0,0,0,0,0,Wed,10:42:28,309,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:27,442,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:26,295,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:25,1836,lyon
🎈🛌,2,0,0,0,0,0,2,0,Wed,10:42:24,169,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:24,940,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:23,1598,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:21,76,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:18,14793,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:18,417,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:18,4475,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:17,214,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:17,44,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:17,115,lyon
🎉,1,0,0,0,0,0,1,0,Wed,10:42:13,70,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:11,268,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:10,593,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:09,53,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:09,5001,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:06,1210,lyon
💁🏻,2,1,0,0,0,0,0,0,Wed,10:42:05,181,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:05,19673,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:05,447,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:04,12034,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:02,179,lyon
,0,0,0,0,0,0,0,0,Wed,10:42:01,900,lyon
😔😒😞,3,3,0,0,0,0,0,0,Wed,10:41:59,2329,lyon
,0,0,0,0,0,0,0,0,Wed,10:41:58,77,lyon
,0,0,0,0,0,0,0,0,Wed,10:41:57,1954,lyon
